total_orders,avg_order_value,total_spend,recency_days,customer_tenure_days,orders_last_30d,orders_last_60d,orders_last_90d,avg_discount,discount_usage_rate,avg_kpt,avg_rider_wait,avg_distance,churn
1,677.25,677.25,82,0,0.0,0.0,1.0,0.0,0.0,21.73,0.8,4.0,1
1,723.45,723.45,17,0,1.0,1.0,1.0,0.0,0.0,13.77,2.6,3.0,0
1,534.45,534.45,30,0,0.0,1.0,1.0,90.0,1.0,30.35,9.1,2.0,0
1,607.95,607.95,118,0,0.0,0.0,0.0,0.0,0.0,23.95,13.2,1.0,1
1,1026.9,1026.9,65,0,0.0,0.0,1.0,0.0,0.0,20.95,4.6,8.0,1
2,493.55500000000006,987.1100000000001,54,15,0.0,1.0,2.0,118.95,1.0,12.875,3.55,2.5,1
2,565.95,1131.9,117,21,0.0,0.0,0.0,0.0,0.0,15.175,3.9,8.0,1
1,471.45,471.45,134,0,0.0,0.0,0.0,0.0,0.0,21.23,11.8,7.0,1
2,1010.625,2021.25,103,25,0.0,0.0,0.0,100.0,0.5,27.19,4.3500000000000005,6.0,1
1,220.5,220.5,101,0,0.0,0.0,0.0,100.0,1.0,13.5,3.3,3.0,1
5,384.71999999999997,1923.6,36,92,0.0,2.0,3.0,67.8,0.2,18.418,3.0599999999999996,6.0,1
1,325.5,325.5,12,0,1.0,1.0,1.0,0.0,0.0,9.38,1.2,9.0,0
1,910.35,910.35,44,0,0.0,1.0,1.0,867.0,1.0,29.08,16.5,6.0,1
1,593.25,593.25,138,0,0.0,0.0,0.0,100.0,1.0,10.68,1.0,11.0,1
1,772.8,772.8,113,0,0.0,0.0,0.0,0.0,0.0,18.32,13.5,9.0,1
1,372.75,372.75,149,0,0.0,0.0,0.0,310.0,1.0,14.15,5.7,8.0,1
1,288.75,288.75,11,0,1.0,1.0,1.0,0.0,0.0,14.4,2.5,2.0,0
1,824.25,824.25,6,0,1.0,1.0,1.0,0.0,0.0,17.23,10.5,5.0,0
1,795.9,795.9,101,0,0.0,0.0,0.0,100.0,1.0,19.9,6.8,2.0,1
1,546.0,546.0,99,0,0.0,0.0,0.0,100.0,1.0,15.1,2.0,1.0,1
1,565.95,565.95,37,0,0.0,1.0,1.0,90.0,1.0,16.27,10.3,9.0,1
1,504.0,504.0,132,0,0.0,0.0,0.0,99.0,1.0,12.08,3.0,7.0,1
2,172.2,344.4,13,19,1.0,2.0,2.0,90.0,1.0,9.2,1.35,5.0,0
1,681.45,681.45,80,0,0.0,0.0,1.0,100.0,1.0,12.78,0.4,2.0,1
1,565.95,565.95,111,0,0.0,0.0,0.0,100.0,1.0,13.02,12.7,5.0,1
2,306.6,613.2,84,57,0.0,0.0,1.0,162.5,0.5,16.86,5.25,3.0,1
4,439.95,1759.8,7,26,3.0,4.0,4.0,45.0,0.5,17.927500000000002,1.775,6.0,0
5,815.4300000000001,4077.15,110,42,0.0,0.0,0.0,97.2,0.8,20.240000000000002,10.56,1.0,1
1,168.0,168.0,121,0,0.0,0.0,0.0,99.0,1.0,16.08,9.1,3.0,1
12,795.1641666666668,9541.970000000001,13,129,2.0,5.0,8.0,173.20083333333332,0.9166666666666666,18.026666666666667,7.325,2.0,0
1,556.5,556.5,121,0,0.0,0.0,0.0,0.0,0.0,15.93,5.8,3.0,1
1,216.41,216.41,66,0,0.0,0.0,1.0,122.9,1.0,11.43,0.2,1.0,1
2,529.2,1058.4,31,60,0.0,1.0,1.0,95.0,1.0,23.715,9.25,4.0,1
3,512.75,1538.25,5,9,3.0,3.0,3.0,80.0,1.0,14.693333333333333,2.733333333333333,2.3333333333333335,0
1,856.8,856.8,31,0,0.0,1.0,1.0,300.0,1.0,28.48,13.0,7.0,1
4,655.4625000000001,2621.8500000000004,32,113,0.0,1.0,2.0,24.75,0.25,15.985000000000001,4.9,3.0,1
3,797.65,2392.95,30,53,0.0,1.0,3.0,52.333333333333336,0.3333333333333333,18.486666666666668,5.6000000000000005,6.0,0
5,526.05,2630.25,17,117,1.0,1.0,3.0,0.0,0.0,17.352,1.8,4.0,0
1,974.4,974.4,152,0,0.0,0.0,0.0,200.0,1.0,19.1,3.0,2.0,1
1,1183.35,1183.35,50,0,0.0,1.0,1.0,0.0,0.0,16.43,12.2,2.0,1
1,628.95,628.95,69,0,0.0,0.0,1.0,0.0,0.0,12.9,1.7,11.0,1
4,434.4375,1737.75,98,43,0.0,0.0,0.0,175.0,0.75,21.2075,7.875,5.0,1
2,523.95,1047.9,113,12,0.0,0.0,0.0,100.0,0.5,18.34,12.7,9.5,1
1,607.95,607.95,94,0,0.0,0.0,0.0,0.0,0.0,29.92,15.5,1.0,1
1,435.75,435.75,45,0,0.0,1.0,1.0,79.0,1.0,13.1,0.5,1.0,1
2,469.875,939.75,82,59,0.0,0.0,1.0,292.5,0.5,18.490000000000002,8.85,6.0,1
1,712.95,712.95,16,0,1.0,1.0,1.0,0.0,0.0,7.87,3.1,7.0,0
1,879.9,879.9,42,0,0.0,1.0,1.0,0.0,0.0,21.93,1.0,3.0,1
1,325.5,325.5,142,0,0.0,0.0,0.0,310.0,1.0,17.92,2.6,4.0,1
1,583.8,583.8,127,0,0.0,0.0,0.0,112.0,1.0,14.7,9.0,1.0,1
5,592.548,2962.74,22,83,2.0,3.0,3.0,81.268,0.8,15.382,2.36,3.0,0
1,607.95,607.95,103,0,0.0,0.0,0.0,0.0,0.0,15.3,0.3,3.0,1
1,1233.4,1233.4,9,0,1.0,1.0,1.0,183.33,1.0,10.97,4.6,2.0,0
1,1561.35,1561.35,87,0,0.0,0.0,1.0,100.0,1.0,16.07,1.4,6.0,1
4,596.4,2385.6,42,109,0.0,1.0,1.0,50.5,0.5,21.745,3.075,4.0,1
1,871.5,871.5,102,0,0.0,0.0,0.0,175.0,1.0,23.05,1.9,8.0,1
2,779.33,1558.66,42,19,0.0,1.0,2.0,420.78,1.0,16.744999999999997,1.1,3.0,1
1,357.0,357.0,64,0,0.0,0.0,1.0,90.0,1.0,19.75,8.7,3.0,1
2,739.255,1478.51,33,59,0.0,1.0,1.0,113.45,1.0,20.68,1.8,2.0,1
3,195.65,586.95,65,82,0.0,0.0,1.0,96.0,1.0,10.256666666666666,1.6333333333333335,6.0,1
2,607.95,1215.9,42,31,0.0,1.0,2.0,50.0,0.5,12.15,0.7,1.75,1
1,221.55,221.55,73,0,0.0,0.0,1.0,99.0,1.0,15.12,7.4,3.0,1
4,1077.13,4308.52,19,99,1.0,2.0,2.0,157.1625,0.75,17.5875,5.4,1.0,0
1,648.9,648.9,139,0,0.0,0.0,0.0,0.0,0.0,17.87,2.6,6.0,1
1,523.95,523.95,70,0,0.0,0.0,1.0,100.0,1.0,12.02,0.3,1.0,1
1,506.63,506.63,12,0,1.0,1.0,1.0,482.5,1.0,21.88,0.5,6.0,0
1,220.5,220.5,139,0,0.0,0.0,0.0,100.0,1.0,10.2,2.0,2.0,1
1,723.45,723.45,1,0,1.0,1.0,1.0,0.0,0.0,12.3,1.3,9.0,0
3,707.0,2121.0,139,3,0.0,0.0,0.0,403.3333333333333,1.0,18.48,6.3,2.0,1
1,997.5,997.5,126,0,0.0,0.0,0.0,0.0,0.0,16.67,0.8,2.0,1
1,481.95,481.95,146,0,0.0,0.0,0.0,0.0,0.0,20.72,10.2,8.0,1
1,341.25,341.25,149,0,0.0,0.0,0.0,310.0,1.0,21.97,3.0,2.0,1
7,751.5914285714285,5261.139999999999,19,129,1.0,3.0,4.0,187.91428571428574,1.0,22.400000000000002,4.385714285714285,2.857142857142857,0
1,1226.14,1226.14,13,0,1.0,1.0,1.0,182.25,1.0,22.9,2.2,7.0,0
1,985.7,985.7,103,0,0.0,0.0,0.0,37.0,1.0,20.85,0.3,3.0,1
1,513.45,513.45,9,0,1.0,1.0,1.0,120.0,1.0,13.7,1.0,7.0,0
1,615.3,615.3,23,0,1.0,1.0,1.0,0.0,0.0,14.37,4.2,5.0,0
1,1246.35,1246.35,37,0,0.0,1.0,1.0,0.0,0.0,18.4,7.6,6.0,1
2,760.725,1521.45,2,57,1.0,2.0,2.0,78.5,0.5,15.415,5.949999999999999,5.0,0
1,858.9,858.9,29,0,1.0,1.0,1.0,0.0,0.0,14.53,7.2,8.0,0
2,371.7,743.4,37,31,0.0,1.0,2.0,95.0,1.0,25.005,11.55,5.0,1
1,777.46,777.46,42,0,0.0,1.0,1.0,115.56,1.0,20.1,5.3,2.0,1
1,838.95,838.95,118,0,0.0,0.0,0.0,0.0,0.0,19.92,2.3,9.0,1
1,1457.4,1457.4,53,0,0.0,1.0,1.0,270.0,1.0,6.07,1.5,10.0,1
1,292.01,292.01,66,0,0.0,0.0,1.0,130.9,1.0,11.07,5.0,3.0,1
2,253.315,506.63,55,9,0.0,1.0,2.0,111.75,0.5,17.325,0.7,5.0,1
4,582.225,2328.9,11,87,1.0,1.0,3.0,0.0,0.0,19.5775,5.75,1.0,0
1,481.95,481.95,114,0,0.0,0.0,0.0,0.0,0.0,2.58,4.4,2.0,1
2,836.85,1673.7,114,12,0.0,0.0,0.0,46.5,0.5,16.9,5.25,2.0,1
1,614.25,614.25,67,0,0.0,0.0,1.0,0.0,0.0,19.02,5.7,5.0,1
2,366.45,732.9,69,7,0.0,0.0,2.0,0.0,0.0,12.835,5.05,3.0,1
10,803.734,8037.34,6,47,3.0,10.0,10.0,62.94,0.6,18.163,2.9799999999999995,3.0,0
2,664.3399999999999,1328.6799999999998,52,5,0.0,2.0,2.0,70.3,1.0,20.045,9.1,9.0,1
1,298.2,298.2,42,0,0.0,1.0,1.0,284.0,1.0,16.68,7.6,6.0,1
1,575.4,575.4,90,0,0.0,0.0,0.0,100.0,1.0,13.03,0.4,3.0,1
1,481.95,481.95,77,0,0.0,0.0,1.0,0.0,0.0,10.07,0.4,7.0,1
2,653.1,1306.2,0,92,1.0,1.0,1.0,87.5,0.5,17.565,2.7,4.5,0
1,525.0,525.0,136,0,0.0,0.0,0.0,99.0,1.0,15.58,0.4,2.0,1
1,1372.35,1372.35,31,0,0.0,1.0,1.0,300.0,1.0,0.2,14.0,4.0,1
1,481.95,481.95,118,0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.0,1
3,944.65,2833.95,42,55,0.0,1.0,1.0,254.66666666666666,1.0,22.953333333333333,7.733333333333333,2.0,1
1,628.95,628.95,83,0,0.0,0.0,1.0,0.0,0.0,13.3,0.7,2.0,1
2,513.45,1026.9,73,54,0.0,0.0,1.0,100.0,1.0,12.05,2.65,2.0,1
1,756.0,756.0,128,0,0.0,0.0,0.0,534.0,1.0,34.7,19.2,2.0,1
3,739.5500000000001,2218.65,81,42,0.0,0.0,1.0,99.66666666666667,0.6666666666666666,12.606666666666667,4.0,1.0,1
1,838.95,838.95,147,0,0.0,0.0,0.0,0.0,0.0,21.78,0.7,5.0,1
1,424.31,424.31,55,0,0.0,1.0,1.0,493.9,1.0,19.25,8.3,2.0,1
1,267.75,267.75,77,0,0.0,0.0,1.0,100.0,1.0,15.21,2.6,4.0,1
1,458.85,458.85,139,0,0.0,0.0,0.0,112.0,1.0,11.97,0.5,6.0,1
1,199.5,199.5,137,0,0.0,0.0,0.0,99.0,1.0,13.95,2.4,6.0,1
1,155.4,155.4,42,0,0.0,1.0,1.0,148.0,1.0,23.75,13.8,2.0,1
1,742.61,742.61,61,0,0.0,0.0,1.0,91.8,1.0,15.37,1.5,4.0,1
12,748.5625,8982.75,0,152,1.0,1.0,3.0,142.08333333333334,0.9166666666666666,16.14,2.658333333333333,1.4166666666666667,0
1,502.95,502.95,86,0,0.0,0.0,1.0,100.0,1.0,13.77,7.6,2.0,1
1,669.9,669.9,124,0,0.0,0.0,0.0,200.0,1.0,14.18,1.9,3.0,1
1,879.9,879.9,48,0,0.0,1.0,1.0,0.0,0.0,24.28,1.9,7.0,1
3,500.18666666666667,1500.56,47,48,0.0,1.0,2.0,49.300000000000004,0.6666666666666666,14.840000000000002,5.733333333333333,2.0,1
1,268.8,268.8,122,0,0.0,0.0,0.0,99.0,1.0,13.33,0.9,4.0,1
1,1184.4,1184.4,69,0,0.0,0.0,1.0,0.0,0.0,22.43,1.4,2.0,1
1,661.5,661.5,107,0,0.0,0.0,0.0,100.0,1.0,15.15,0.7,6.0,1
1,271.95,271.95,36,0,0.0,1.0,1.0,0.0,0.0,11.9,0.4,5.0,1
1,271.95,271.95,77,0,0.0,0.0,1.0,0.0,0.0,19.25,1.5,2.0,1
2,1163.4,2326.8,6,41,1.0,2.0,2.0,0.0,0.0,20.11,6.5,13.0,0
3,556.5,1669.5,45,41,0.0,1.0,3.0,30.0,0.3333333333333333,16.953333333333333,4.0,2.0,1
1,534.45,534.45,31,0,0.0,1.0,1.0,90.0,1.0,6.55,4.4,1.0,1
1,228.9,228.9,139,0,0.0,0.0,0.0,100.0,1.0,40.07,1.9,2.0,1
7,387.0,2709.0,40,83,0.0,1.0,1.0,60.714285714285715,0.8571428571428571,16.322857142857142,6.4142857142857155,7.0,1
1,1286.99,1286.99,53,0,0.0,1.0,1.0,191.3,1.0,16.45,1.0,2.0,1
2,418.95000000000005,837.9000000000001,50,96,0.0,1.0,1.0,45.0,0.5,15.825,0.85,4.0,1
1,869.4,869.4,47,0,0.0,1.0,1.0,0.0,0.0,12.52,3.7,10.0,1
1,376.95,376.95,87,0,0.0,0.0,1.0,100.0,1.0,10.57,3.2,4.0,1
2,556.5,1113.0,15,6,2.0,2.0,2.0,90.0,1.0,20.365000000000002,0.35,1.5,0
1,511.35,511.35,140,0,0.0,0.0,0.0,112.0,1.0,33.5,0.2,2.0,1
2,272.475,544.95,3,49,1.0,2.0,2.0,40.0,0.5,11.2,1.55,2.0,0
3,666.8566666666667,2000.5700000000002,61,76,0.0,0.0,1.0,85.56666666666666,0.6666666666666666,15.290000000000001,7.266666666666667,6.0,1
1,1035.3,1035.3,93,0,0.0,0.0,0.0,100.0,1.0,22.37,3.3,1.0,1
1,372.75,372.75,98,0,0.0,0.0,0.0,0.0,0.0,16.18,6.6,14.0,1
1,660.45,660.45,132,0,0.0,0.0,0.0,120.0,1.0,23.75,6.7,1.0,1
2,749.7,1499.4,6,32,1.0,2.0,2.0,0.0,0.0,14.645,1.45,9.0,0
2,414.75,829.5,73,8,0.0,0.0,2.0,39.5,0.5,17.775,1.3499999999999999,5.0,1
1,826.35,826.35,39,0,0.0,1.0,1.0,0.0,0.0,18.72,12.7,1.0,1
1,609.0,609.0,148,0,0.0,0.0,0.0,175.0,1.0,11.93,0.9,3.0,1
1,481.95,481.95,77,0,0.0,0.0,1.0,0.0,0.0,11.07,2.7,1.0,1
2,387.975,775.95,12,73,1.0,1.0,2.0,110.0,1.0,15.05,1.75,7.0,0
1,691.95,691.95,27,0,1.0,1.0,1.0,0.0,0.0,10.63,1.1,1.0,0
1,231.0,231.0,144,0,0.0,0.0,0.0,99.0,1.0,11.35,3.5,3.0,1
1,246.75,246.75,43,0,0.0,1.0,1.0,90.0,1.0,15.22,6.5,2.0,1
2,401.035,802.07,142,1,0.0,0.0,0.0,96.56,1.0,13.594999999999999,4.1,1.0,1
1,582.75,582.75,24,0,1.0,1.0,1.0,90.0,1.0,14.1,0.3,3.0,0
1,487.2,487.2,6,0,1.0,1.0,1.0,80.0,1.0,15.32,0.9,6.0,0
2,680.4,1360.8,2,2,2.0,2.0,2.0,120.0,1.0,12.184999999999999,4.3,0.5,0
1,774.9,774.9,33,0,0.0,1.0,1.0,0.0,0.0,18.45,4.9,4.0,1
1,901.95,901.95,7,0,1.0,1.0,1.0,120.0,1.0,16.67,13.6,2.0,0
2,1123.475,2246.95,27,15,1.0,2.0,2.0,177.525,1.0,19.23,3.15,8.0,0
1,628.95,628.95,30,0,0.0,1.0,1.0,0.0,0.0,23.35,2.1,4.0,0
1,1139.25,1139.25,111,0,0.0,0.0,0.0,175.0,1.0,20.18,4.8,5.0,1
1,99.62,99.62,130,0,0.0,0.0,0.0,94.12,1.0,10.47,1.8,2.0,1
1,234.68,234.68,37,0,0.0,1.0,1.0,223.5,1.0,18.9,10.1,6.0,1
1,634.25,634.25,94,0,0.0,0.0,0.0,100.0,1.0,13.73,5.2,3.0,1
1,366.45,366.45,29,0,1.0,1.0,1.0,0.0,0.0,11.65,1.2,3.0,0
9,621.7166666666667,5595.45,15,131,2.0,2.0,3.0,90.88888888888889,0.6666666666666666,19.28,6.066666666666666,3.7777777777777777,0
1,593.25,593.25,75,0,0.0,0.0,1.0,100.0,1.0,16.42,1.1,9.0,1
1,325.5,325.5,11,0,1.0,1.0,1.0,0.0,0.0,18.7,0.4,5.0,0
2,691.95,1383.9,44,18,0.0,1.0,2.0,0.0,0.0,16.625,2.8499999999999996,4.0,1
1,795.9,795.9,8,0,1.0,1.0,1.0,120.0,1.0,13.92,2.1,2.0,0
1,890.4,890.4,65,0,0.0,0.0,1.0,0.0,0.0,20.98,0.8,2.0,1
2,855.75,1711.5,59,58,0.0,1.0,1.0,0.0,0.0,14.565,6.05,2.0,1
2,998.0799999999999,1996.1599999999999,124,0,0.0,0.0,0.0,0.0,0.0,20.725,4.25,0.5,1
12,1053.2033333333334,12638.44,15,136,1.0,4.0,8.0,105.78333333333335,0.6666666666666666,18.761666666666667,4.033333333333334,5.0,0
1,771.75,771.75,144,0,0.0,0.0,0.0,175.0,1.0,24.0,13.9,7.0,1
1,719.74,719.74,12,0,1.0,1.0,1.0,0.0,0.0,23.73,2.0,4.0,0
2,344.4,688.8,77,6,0.0,0.0,2.0,0.0,0.0,15.365,2.45,3.0,1
1,628.95,628.95,38,0,0.0,1.0,1.0,0.0,0.0,16.6,13.4,16.0,1
1,614.25,614.25,28,0,1.0,1.0,1.0,0.0,0.0,10.72,3.3,3.0,0
5,704.55,3522.75,6,134,1.0,1.0,3.0,40.0,0.2,20.604,4.24,7.0,0
1,785.4,785.4,83,0,0.0,0.0,1.0,100.0,1.0,17.87,0.2,0.5,1
1,628.95,628.95,147,0,0.0,0.0,0.0,0.0,0.0,10.17,0.9,10.0,1
1,481.95,481.95,77,0,0.0,0.0,1.0,0.0,0.0,17.3,11.9,1.0,1
3,579.95,1739.8500000000001,44,95,0.0,1.0,2.0,0.0,0.0,13.233333333333334,0.6666666666666666,0.5,1
3,555.4499999999999,1666.35,57,80,0.0,1.0,1.0,99.66666666666667,0.6666666666666666,21.05333333333333,4.733333333333333,2.6666666666666665,1
4,1019.21,4076.84,22,77,1.0,1.0,2.0,69.075,0.25,24.5075,11.975000000000001,5.0,0
1,1159.2,1159.2,7,0,1.0,1.0,1.0,276.0,1.0,18.17,3.9,2.0,0
1,1570.8,1570.8,120,0,0.0,0.0,0.0,200.0,1.0,14.95,8.8,2.0,1
1,219.45,219.45,25,0,1.0,1.0,1.0,90.0,1.0,11.77,1.5,6.0,0
2,905.525,1811.05,20,14,1.0,2.0,2.0,134.595,1.0,18.42,3.25,2.0,0
7,418.26714285714286,2927.87,62,83,0.0,0.0,1.0,72.94285714285715,0.7142857142857143,20.367142857142856,6.514285714285714,3.0,1
1,573.3,573.3,141,0,0.0,0.0,0.0,93.0,1.0,14.53,2.4,4.0,1
1,712.95,712.95,65,0,0.0,0.0,1.0,175.0,1.0,20.58,2.6,7.0,1
1,765.45,765.45,92,0,0.0,0.0,0.0,99.0,1.0,18.3,1.0,0.5,1
1,341.25,341.25,149,0,0.0,0.0,0.0,310.0,1.0,25.88,10.5,1.0,1
4,644.0075,2576.03,7,135,1.0,1.0,1.0,43.75,0.25,18.1475,3.9000000000000004,5.75,0
2,608.975,1217.95,37,70,0.0,1.0,1.0,179.95,1.0,17.060000000000002,7.1,2.0,1
8,1230.99375,9847.95,40,86,0.0,1.0,4.0,0.0,0.0,19.19125,3.0749999999999997,5.5,1
1,669.9,669.9,8,0,1.0,1.0,1.0,120.0,1.0,13.82,0.5,3.0,0
1,309.75,309.75,29,0,1.0,1.0,1.0,90.0,1.0,17.57,5.0,3.0,0
1,572.25,572.25,94,0,0.0,0.0,0.0,100.0,1.0,19.82,6.3,9.0,1
1,425.25,425.25,132,0,0.0,0.0,0.0,405.0,1.0,16.78,5.9,4.0,1
1,946.05,946.05,39,0,0.0,1.0,1.0,157.0,1.0,11.37,0.9,11.0,1
1,1069.92,1069.92,62,0,0.0,0.0,1.0,159.03,1.0,19.23,0.4,1.0,1
1,780.18,780.18,26,0,1.0,1.0,1.0,115.97,1.0,11.15,4.4,4.0,0
2,561.225,1122.45,40,109,0.0,1.0,1.0,287.0,0.5,24.73,8.6,5.0,1
1,220.5,220.5,70,0,0.0,0.0,1.0,100.0,1.0,8.28,0.5,4.0,1
2,1121.9250000000002,2243.8500000000004,9,25,1.0,2.0,2.0,135.0,0.5,17.07,8.2,10.0,0
1,199.5,199.5,76,0,0.0,0.0,1.0,99.0,1.0,17.12,5.0,3.0,1
1,691.95,691.95,77,0,0.0,0.0,1.0,0.0,0.0,14.43,0.2,1.0,1
1,732.39,732.39,55,0,0.0,1.0,1.0,196.73000000000002,1.0,16.3,1.9,11.0,1
4,544.1625,2176.65,73,41,0.0,0.0,2.0,77.5,0.25,28.3575,5.475,3.0,1
2,371.17499999999995,742.3499999999999,98,0,0.0,0.0,0.0,50.0,0.5,13.3,3.65,1.0,1
4,1199.88,4799.52,10,94,1.0,2.0,2.0,177.2575,1.0,16.1375,2.2249999999999996,1.0,0
1,534.45,534.45,28,0,1.0,1.0,1.0,90.0,1.0,11.38,5.8,2.0,0
1,943.95,943.95,44,0,0.0,1.0,1.0,157.0,1.0,19.15,0.8,4.0,1
1,349.65,349.65,62,0,0.0,0.0,1.0,37.0,1.0,22.8,18.5,2.0,1
1,1106.39,1106.39,5,0,1.0,1.0,1.0,231.3,1.0,14.87,9.4,11.0,0
1,481.95,481.95,65,0,0.0,0.0,1.0,0.0,0.0,18.23,0.7,4.0,1
1,456.75,456.75,44,0,0.0,1.0,1.0,0.0,0.0,10.95,2.4,3.0,1
4,829.8075,3319.23,63,89,0.0,0.0,2.0,152.9575,1.0,15.3175,6.625,3.0,1
1,1509.9,1509.9,19,0,1.0,1.0,1.0,270.0,1.0,20.52,5.7,2.0,0
1,378.0,378.0,100,0,0.0,0.0,0.0,100.0,1.0,19.63,11.8,3.0,1
2,706.65,1413.3,82,56,0.0,0.0,1.0,49.5,0.5,15.195,2.3,1.0,1
1,1019.55,1019.55,49,0,0.0,1.0,1.0,157.0,1.0,18.35,4.5,3.0,1
1,261.45,261.45,101,0,0.0,0.0,0.0,100.0,1.0,14.0,2.4,7.0,1
2,455.7,911.4,37,27,0.0,1.0,2.0,45.0,0.5,19.655,5.85,1.0,1
1,166.95,166.95,101,0,0.0,0.0,0.0,100.0,1.0,8.7,1.4,2.0,1
1,628.95,628.95,26,0,1.0,1.0,1.0,0.0,0.0,8.48,0.3,1.0,0
1,1298.85,1298.85,9,0,1.0,1.0,1.0,270.0,1.0,16.95,4.5,5.0,0
2,521.1700000000001,1042.3400000000001,2,68,1.0,1.0,2.0,87.15,0.5,16.985,0.8,2.0,0
2,183.75,367.5,141,4,0.0,0.0,0.0,99.0,1.0,10.715,1.4,2.0,1
1,392.18,392.18,41,0,0.0,1.0,1.0,373.5,1.0,14.12,5.2,4.0,1
1,488.25,488.25,49,0,0.0,1.0,1.0,0.0,0.0,20.23,5.9,7.0,1
1,509.25,509.25,99,0,0.0,0.0,0.0,100.0,1.0,13.92,3.8,5.0,1
3,897.4,2692.2,65,40,0.0,0.0,1.0,0.0,0.0,20.063333333333333,4.466666666666666,6.0,1
2,648.9,1297.8,80,17,0.0,0.0,1.0,50.0,0.5,13.535,0.65,4.0,1
9,427.70000000000005,3849.3,48,94,0.0,2.0,4.0,131.11111111111111,0.3333333333333333,16.813333333333333,3.2444444444444445,3.0,1
1,334.95,334.95,42,0,0.0,1.0,1.0,0.0,0.0,11.9,0.3,2.0,1
1,607.95,607.95,82,0,0.0,0.0,1.0,0.0,0.0,22.28,12.7,1.0,1
3,590.7166666666667,1772.15,33,50,0.0,1.0,3.0,161.41333333333333,1.0,18.233333333333334,6.866666666666666,4.0,1
1,782.25,782.25,132,0,0.0,0.0,0.0,93.0,1.0,21.68,15.3,1.0,1
3,1534.1933333333334,4602.58,40,58,0.0,2.0,2.0,162.86666666666665,0.6666666666666666,20.106666666666666,1.5666666666666664,5.0,1
2,992.775,1985.55,131,4,0.0,0.0,0.0,150.0,1.0,19.9,1.55,2.0,1
1,483.0,483.0,98,0,0.0,0.0,0.0,0.0,0.0,22.58,7.5,5.0,1
2,811.125,1622.25,49,29,0.0,1.0,2.0,0.0,0.0,21.365,1.35,3.0,1
2,790.6500000000001,1581.3000000000002,51,17,0.0,1.0,2.0,100.0,0.5,14.655000000000001,2.35,3.0,1
1,261.45,261.45,112,0,0.0,0.0,0.0,100.0,1.0,9.75,0.7,4.0,1
2,434.7,869.4,99,2,0.0,0.0,0.0,100.0,1.0,14.424999999999999,7.6,1.0,1
1,849.45,849.45,129,0,0.0,0.0,0.0,0.0,0.0,17.65,2.8,5.0,1
1,303.45,303.45,36,0,0.0,1.0,1.0,0.0,0.0,18.97,7.3,6.0,1
3,926.4500000000002,2779.3500000000004,82,56,0.0,0.0,1.0,0.0,0.0,36.406666666666666,11.5,2.0,1
1,404.25,404.25,0,0,1.0,1.0,1.0,0.0,0.0,15.63,6.8,0.5,0
1,367.5,367.5,129,0,0.0,0.0,0.0,99.0,1.0,23.06,8.3,4.0,1
2,618.45,1236.9,110,18,0.0,0.0,0.0,49.5,0.5,12.075,5.7,1.0,1
1,168.0,168.0,83,0,0.0,0.0,1.0,99.0,1.0,9.53,1.5,2.0,1
1,332.85,332.85,143,0,0.0,0.0,0.0,100.0,1.0,18.4,11.1,4.0,1
2,1443.1,2886.2,31,74,0.0,1.0,1.0,136.62,0.5,19.77,11.05,1.0,1
1,425.25,425.25,149,0,0.0,0.0,0.0,310.0,1.0,21.35,0.2,2.0,1
2,458.32500000000005,916.6500000000001,45,93,0.0,1.0,1.0,292.0,0.5,16.455,1.0,5.0,1
2,613.2,1226.4,85,16,0.0,0.0,1.0,100.0,1.0,14.559999999999999,5.75,7.0,1
1,610.05,610.05,92,0,0.0,0.0,0.0,78.0,1.0,15.7,5.6,2.0,1
1,628.95,628.95,49,0,0.0,1.0,1.0,0.0,0.0,12.22,0.6,0.5,1
3,735.5766666666667,2206.73,16,126,1.0,1.0,1.0,188.45000000000002,0.6666666666666666,13.086666666666666,1.8999999999999997,0.8333333333333334,0
1,459.9,459.9,93,0,0.0,0.0,0.0,100.0,1.0,10.1,5.8,10.0,1
11,559.7936363636363,6157.73,8,140,1.0,3.0,6.0,36.04545454545455,0.2727272727272727,17.923636363636362,6.136363636363637,2.0,0
7,417.90000000000003,2925.3,6,144,2.0,3.0,4.0,74.0,0.5714285714285714,15.314285714285715,3.857142857142857,2.0,0
1,532.88,532.88,1,0,1.0,1.0,1.0,507.5,1.0,22.02,14.3,3.0,0
1,1202.25,1202.25,91,0,0.0,0.0,0.0,180.0,1.0,26.37,22.7,3.0,1
1,797.44,797.44,44,0,0.0,1.0,1.0,118.53,1.0,7.5,1.0,2.0,1
1,366.45,366.45,118,0,0.0,0.0,0.0,0.0,0.0,8.85,0.4,3.0,1
1,313.95,313.95,140,0,0.0,0.0,0.0,100.0,1.0,15.4,0.6,1.0,1
1,639.45,639.45,14,0,1.0,1.0,1.0,609.0,1.0,17.88,0.4,3.0,0
1,535.5,535.5,125,0,0.0,0.0,0.0,99.0,1.0,21.47,14.1,2.0,1
1,229.95,229.95,68,0,0.0,0.0,1.0,100.0,1.0,14.33,0.5,2.0,1
1,946.05,946.05,57,0,0.0,1.0,1.0,157.0,1.0,18.6,1.1,2.0,1
5,1058.4,5292.0,16,118,1.0,2.0,2.0,68.8,0.2,24.345999999999997,5.3,14.8,0
1,341.25,341.25,67,0,0.0,0.0,1.0,0.0,0.0,28.62,13.7,6.0,1
